epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
0,4.742254634698232,4.6915953109741215,1.749999994277954,6.340000004577637,1e-06
1,4.569656153519948,4.3347486267089845,5.779999981689453,19.43999996032715,0.00020089999999999998
2,4.514164119958878,4.201837100982666,7.209999984741211,23.499999920654297,0.00040080000000000004
3,4.478599538405736,4.052641896057129,9.779999977111816,29.390000009155273,0.0006006999999999999
4,4.444684694210689,4.008370211410522,10.249999955749512,29.65999992980957,0.0008005999999999999
5,4.401451786359151,3.8612275409698484,12.499999948120116,35.30999993896484,0.0010004999999999999
6,4.401717235644658,3.837907364654541,13.009999952697754,36.979999816894534,0.0012003999999999997
7,4.390676558017731,3.805494718551636,14.61999996032715,37.45999995117187,0.0014002999999999997
8,4.35429044564565,3.7668055213928224,14.229999908447265,38.84999985351563,0.0016001999999999998
9,4.3608643511931104,3.7209724662780763,16.599999981689454,41.34999981689453,0.0018001
10,4.365486433108647,3.65335248336792,16.519999996948243,41.809999780273436,0.001992118643963821
11,4.3462554315725965,3.594507667541504,17.209999954223633,43.21000006103515,0.0019904661949838027
12,4.372507433096568,3.636543577194214,16.509999972534178,41.64999978637695,0.001988657418865545
13,4.312516500552495,3.6372907657623292,16.539999911499024,42.94999981689453,0.001986692601235764
14,4.336176286141078,3.607775186538696,16.259999911499023,43.309999896240235,0.0019845720523619407
15,4.284672578175862,3.5357830131530763,18.10999990234375,44.86999979858398,0.0019822961071033246
16,4.297354310750961,3.6231457077026366,17.619999954223633,45.540000030517575,0.001979865124858055
17,4.293077568213145,3.561302530670166,18.48999995727539,43.6499998840332,0.0019772794895064096
18,4.305320501327515,3.4948148433685304,19.63999996032715,47.260000048828125,0.001974539609350184
19,4.276937901973724,3.5938458404541014,18.179999920654296,44.129999877929684,0.0019716459170482166
20,4.284318337837855,3.5501541343688965,19.799999951171873,46.479999822998046,0.001968598869548067
21,4.261561423540115,3.489171073913574,20.359999978637696,47.81000004272461,0.0019653989480138572
22,4.27884241938591,3.4143812534332274,21.119999917602538,48.98999984741211,0.001962046657750293
23,4.2578384925921755,3.4662006164550783,21.50999994506836,48.42999978637695,0.0019585425281228672
24,4.24500997364521,3.3353600746154783,22.759999935913086,50.039999853515624,0.0019548871124742697
