epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
0,4.7635998129844666,4.743904876708984,1.4099999994277954,5.649999998474121,1e-06
1,4.65156505505244,4.553064652252197,2.56,11.54,0.00020089999999999998
2,4.596139947573344,4.45532265701294,3.25,13.24,0.00040080000000000004
3,4.569758037726085,4.378816996002198,4.4,17.039999994659425,0.0006006999999999999
4,4.546697894732158,4.325753024291992,4.619999999046326,16.790000006103515,0.0008005999999999999
5,4.5372598965962725,4.253703411865234,5.680000006103516,21.169999981689454,0.0010004999999999999
6,4.514896372954051,4.208400776672363,7.039999999046326,23.07,0.0012003999999999997
7,4.490814069906871,4.167827143096924,7.159999999809265,24.659999990844728,0.0014002999999999997
8,4.446274896462758,4.125320600891113,7.91,26.14,0.0016001999999999998
9,4.466514706611633,4.110408695983887,8.239999999427795,26.67000001525879,0.0018001
10,4.450519482294719,4.1190232421875,7.590000001525879,26.159999990844728,0.001978158526933439
11,4.4321417808532715,3.971165765380859,10.840000006103516,32.05999999694824,0.0019735921134217235
12,4.4288551807403564,3.989312885284424,10.760000007629394,31.16000002746582,0.001968598869548067
13,4.4037505984306335,3.9746544937133788,10.78,32.33000000076294,0.0019631809855142593
14,4.419905265172322,3.9927577194213866,10.499999994659424,31.10000002441406,0.001957340837783301
15,4.403721710046132,3.8796289054870607,11.429999998474122,35.26000002441406,0.001951080988037006
16,4.39236565430959,3.933850148010254,11.92000000076294,34.33999996337891,0.0019444041820523624
17,4.384308477242787,3.850882862472534,12.75999999923706,35.590000006103516,0.0019373133484971454
18,4.365605374177297,3.907999998474121,12.309999999046326,35.16000001220703,0.001929811597645307
19,4.380646586418152,3.7639984603881835,13.789999998092652,37.18000001220703,0.001921902220012706
20,4.3514072100321455,3.813229098510742,14.290000003051757,37.9200000366211,0.0019135886849137793
21,4.3749375740687055,3.77306992225647,14.170000006103516,38.46000005493164,0.0019048746389397863
22,4.330271641413371,3.789150588607788,16.320000004577636,40.590000006103516,0.001895763904359293
23,4.31930669148763,3.6482839080810545,15.519999999237061,41.30000001831055,0.001886260477441599
24,4.2669584552447,3.7325244132995605,14.980000001525879,41.130000009155275,0.0018763685267038414
25,4.350292642911275,3.731092477416992,14.869999997711181,39.64999998779297,0.0018660923910825463
26,4.308072845141093,3.6468121601104735,15.970000001525879,41.63000001831055,0.0018554365780304263
27,4.318156401316325,3.6325405502319335,17.299999978637697,43.789999963378904,0.0018444057615392639
28,4.285721103350322,3.656754564666748,16.43999998931885,41.82000004882813,0.0018330047800897442
29,4.250636478265126,3.546706350326538,17.470000007629395,43.599999963378906,0.0018212386345291371
30,4.3591073751449585,3.621052879714966,17.249999990844728,42.30000003051758,0.0018091124858777598
31,4.324219167232513,3.584494972610474,17.919999995422362,43.85999998779297,0.001796631653065184
32,4.286846816539764,3.608860888290405,17.750000012207032,43.36,0.0017838016105971768
33,4.2724621295928955,3.5897483638763426,18.689999993896485,45.02999998779297,0.0017706279861544013
34,4.291685779889424,3.541021487426758,18.5,45.33999997558594,0.0017571165581239303
35,4.287483135859172,3.587260984802246,18.669999996948242,45.95000004272461,0.0017432732530646556
36,4.243056039015452,3.4904164581298827,19.240000010681154,45.91000001220703,0.0017291041431077008
37,4.276596009731293,3.5228652114868164,19.160000013732912,46.609999981689455,0.0017146154432929868
38,4.247170199950536,3.506871291732788,20.09000001220703,47.00000001220703,0.001699813508843109
39,4.274694283803304,3.455977003097534,19.680000006103516,46.930000036621095,0.0016847048323757243
40,4.2754058837890625,3.404394080734253,20.30999999809265,48.189999993896485,0.0016692960410556786
41,4.26809283097585,3.4826662967681883,18.940000003814696,45.590000048828124,0.0016535938936881104
42,4.2266460458437605,3.5158510013580324,19.079999993896486,46.160000048828124,0.0016376052777538153
43,4.238860348860423,3.3942894554138183,21.749999996948244,49.22,0.0016213372063881711
44,4.269790758689244,3.38760154838562,21.09000000152588,48.51999998779297,0.0016047968153049437
45,4.228107293446858,3.394894702911377,21.249999996948244,48.66000002441406,0.0015879913596663266
46,4.229228715101878,3.4983088642120364,19.35000001373291,46.770000006103515,0.0015709282109005896
47,4.1586520075798035,3.3578267227172853,22.330000006103514,51.27999997558594,0.0015536148534687224
48,4.230084131161372,3.439052953720093,21.180000009155272,49.359999981689455,0.0015360588815815069
49,4.203407675027847,3.478193139266968,20.610000006103515,49.1700000366211,0.0015182679958684435
50,4.216446747382482,3.3859857681274415,21.489999994659424,49.33999996337891,0.0015002499999999998
51,4.256802539030711,3.363825756072998,22.519999989318848,50.62000003051758,0.0014820127972646642
52,4.181346386671066,3.3274368545532225,22.750000010681152,51.22000001220703,0.0014635643871023017
