epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
0,4.733959764242172,4.672254898834229,0.999999994277954,5.860000004577636,1e-06
1,4.6133323808511095,4.476825989532471,3.639999996948242,13.340000007629394,0.00020089999999999998
2,4.540656298398972,4.245982891845703,6.6899999946594235,22.459999945068358,0.00040080000000000004
3,4.4896926283836365,4.084607925415039,9.089999977111816,27.369999981689453,0.0006006999999999999
4,4.449714422225952,4.059470994567871,8.929999998474122,28.549999908447266,0.0008005999999999999
5,4.398664067188899,3.83435205116272,12.520000009155273,35.63,0.0010004999999999999
6,4.390918731689453,3.8060999912261964,13.02,35.77999994506836,0.0012003999999999997
7,4.37370827794075,3.78748989944458,13.839999989318848,37.36000005493164,0.0014002999999999997
8,4.330594122409821,3.6817708209991453,16.410000006103516,42.00999990234375,0.0016001999999999998
9,4.334423502286275,3.6453817932128905,16.789999990844727,44.00999987792969,0.0018001
10,4.3366207381089525,3.5805981731414795,17.200000024414063,43.76999983520508,0.001992118643963821
11,4.300604273875554,3.479988875579834,19.35999995727539,45.67999993286133,0.0019904661949838027
12,4.331676751375198,3.494402613067627,18.80999998474121,46.6399998046875,0.001988657418865545
13,4.254116301735242,3.512901884460449,19.629999923706055,47.23,0.001986692601235764
14,4.279236376285553,3.497570695877075,19.269999990844727,45.54999994506836,0.0019845720523619407
15,4.22691747546196,3.395788483047485,20.969999908447267,48.53999987792969,0.0019822961071033246
16,4.237369706233342,3.420773503112793,21.359999932861328,50.43999995727539,0.001979865124858055
17,4.2192326833804445,3.358720415496826,21.59999998779297,50.320000018310544,0.0019772794895064096
18,4.249021574854851,3.3225779510498046,23.33999997253418,52.05999987182617,0.001974539609350184
19,4.199853897094727,3.3325497100830077,23.50999989929199,51.52000001220703,0.0019716459170482166
20,4.205163965622584,3.335942863082886,23.330000024414062,53.0699998840332,0.001968598869548067
21,4.187408859531085,3.2444617843627928,25.159999923706053,54.70999990234375,0.0019653989480138572
22,4.195706978440285,3.157933842086792,25.850000003051758,55.909999877929685,0.001962046657750293
23,4.173342858751615,3.297811172866821,25.349999887084962,55.93999989624024,0.0019585425281228672
24,4.16109782954057,3.0606545684814455,27.72999999694824,57.879999768066405,0.0019548871124742697
25,4.085687379042308,2.9747881744384768,29.159999935913085,59.749999786376954,0.001951080988037006
26,4.180946151415507,3.0533139739990234,29.210000036621093,58.369999987792966,0.0019471247558422466
27,4.120772525668144,2.9302736778259275,30.680000015258788,61.539999859619144,0.001943019040624918
28,4.148997927705447,3.030612424850464,29.039999987792967,59.660000006103516,0.0019387644907250471
29,4.10469036300977,2.895672214126587,31.940000018310545,62.88000003662109,0.0019343617779853837
30,4.087983354926109,2.844481647491455,32.12999985351563,62.339999755859374,0.001929811597645307
31,4.077064032355945,2.8998675037384034,31.46999995422363,62.149999755859376,0.0019251146682310405
32,4.084838678439458,2.964261517715454,29.879999990844727,62.36999996337891,0.0019202717314421873
33,4.088311408956845,2.884098421859741,31.070000073242188,61.95999995727539,0.0019152835520346069
34,4.083705042799314,2.8006449520111083,34.16999992675781,65.25999973144532,0.001910150917699653
35,4.0218188265959425,2.8151058837890623,34.08999996337891,64.62999982910156,0.0019048746389397863
36,4.045376166701317,2.8655925956726076,31.800000030517577,62.439999755859375,0.0018994555489405876
37,4.033666933576266,2.802409599685669,33.919999951171874,65.92999995117188,0.001893894503439188
38,4.037121579051018,2.786154092788696,34.47999996948242,66.47000008544921,0.0018881923805891376
39,4.025852248072624,2.8055693641662596,33.51000006713867,64.07000007324218,0.0018823500808217357
40,4.021450077493985,2.674811622619629,36.34999990234375,67.65999968261718,0.0018763685267038414
41,3.999529798825582,2.709752886199951,35.830000042724606,66.78000012207032,0.0018702486627921908
42,3.9965259482463202,2.5820260425567625,37.50999990234375,68.27999962158204,0.0018639914554842384
43,3.9763146191835403,2.556150751495361,38.369999993896485,69.62999975585937,0.0018575978928655553
44,4.00992592672507,2.519509270477295,37.98999997558594,69.62999981689453,0.0018510689845537946
45,3.8917980243762336,2.5020535118103027,39.36999997558594,71.02000001220703,0.0018444057615392639
46,4.012922411163648,2.570250542831421,38.29999989013672,69.96999963378906,0.0018376092760221206
47,3.966508165001869,2.463419900894165,39.31000003051758,71.43999989013672,0.0018306806012462148
48,3.9456791232029595,2.4226273609161377,40.02999979248047,70.93999979248046,0.001823620831329613
49,3.934818054238955,2.4266076473236082,40.35999998779297,71.94000017089844,0.0018164310810918256
50,3.9827824980020523,2.41570341796875,41.47999998779297,72.26999995117187,0.0018091124858777598
51,3.9287526309490204,2.4589275123596193,41.26000006713867,72.74000004882812,0.001801666201378441
52,3.9459799279769263,2.4685709491729737,39.679999908447265,71.88000002441406,0.001794093403448511
53,3.8681025008360543,2.553525406265259,41.090000048828124,73.14999976806641,0.0017863952879205503
54,3.908664176861445,2.3716607498168947,43.24999990234375,74.22999970703125,0.0017785730704162398
55,3.9272256592909494,2.3543303314208983,43.03000004272461,74.31999990234375,0.001770627986154401
56,3.839599847793579,2.3589917751312255,44.0799999633789,75.21999978027344,0.001762561289755942
57,3.867827961842219,2.3602976264953615,43.36,74.49999962158203,0.0017543742550457358
58,3.8304400096337,2.3998933029174805,43.069999847412106,73.5999999633789,0.00174606817485147
59,3.824552744626999,2.2652792770385743,44.530000018310545,75.31999997558594,0.0017376443607994947
60,3.787045160929362,2.349061928939819,42.600000018310546,74.82999971923829,0.0017291041431077008
61,3.8652160664399466,2.1854881004333495,46.79999996948242,77.71999958496093,0.0017204488703754625
62,3.878032679359118,2.332874898529053,44.24999989624023,76.28000013427734,0.0017116799093706808
63,3.800764431556066,2.194127445602417,45.609999792480465,77.21000004882812,0.0017027986448139496
