epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
0,2.3783676624298096,2.3282641578674315,11.199999999237061,53.799999993896485,1e-06
1,2.325115074714025,2.16383681602478,20.739999990844726,70.31999995117188,0.00020089999999999998
2,2.2707266310850778,2.0967558616638184,25.16999999923706,78.24999993896485,0.00040080000000000004
3,2.2662453353405,2.1221179695129395,23.37999999961853,74.73999998779297,0.0006006999999999999
4,2.2559772431850433,2.041987987136841,25.200000003814697,80.35000010986329,0.0008005999999999999
5,2.2358803351720176,1.9756617191314698,27.22,83.17999997558594,0.0010004999999999999
6,2.2345702052116394,1.9623927757263184,27.54,83.85999993896485,0.0012003999999999997
7,2.225590099891027,1.9804143547058106,30.64999995727539,84.79999996337891,0.0014002999999999997
8,2.2166422307491302,1.941295556640625,28.67000005493164,84.28000007324219,0.0016001999999999998
9,2.2070656220118203,1.9799783199310304,29.839999999809265,82.39999995117188,0.0018001
10,2.207847456137339,1.9315257326126098,30.160000036621092,84.68000010986329,0.001978158526933439
11,2.2194869915644326,1.9492998540878297,30.719999938964843,84.48999997558593,0.0019735921134217235
12,2.2005759378274283,1.8701385007858276,32.48000001831055,84.16999997558594,0.001968598869548067
13,2.2171777188777924,1.8820240726470947,31.990000009155274,85.9500000732422,0.0019631809855142593
14,2.204517970482508,1.937078952407837,31.28,84.61999997558594,0.001957340837783301
15,2.21160360177358,1.87834423828125,33.069999998474124,86.10000001220703,0.001951080988037006
16,2.1853377918402352,1.9289864492416382,28.93000001220703,83.76000001220703,0.0019444041820523624
17,2.194961895545324,1.874006202697754,34.76999995727539,87.16000010986328,0.0019373133484971454
18,2.176754583915075,1.8500656744003297,36.30999996337891,86.92000007324219,0.001929811597645307
19,2.1659683088461557,1.7988347171783448,37.83000001373291,88.24,0.001921902220012706
20,2.1805129746596017,1.8452186037063598,35.009999975585934,87.6000000366211,0.0019135886849137793
21,2.1737629572550454,1.856457395172119,34.259999994659424,85.6800000366211,0.0019048746389397863
22,2.1699338853359222,1.8515059562683105,36.35000001220703,86.36000009765625,0.001895763904359293
23,2.18807452917099,1.874325340461731,35.41999998779297,84.66000004882812,0.001886260477441599
24,2.1838718950748444,1.82650961933136,37.650000030517575,88.29000008544922,0.0018763685267038414
25,2.1774969696998596,1.827733349609375,37.079999996948246,86.97999992675781,0.0018660923910825463
26,2.159138669570287,1.7415982166290283,38.94999998779297,88.33000001220704,0.0018554365780304263
27,2.160843769709269,1.8428246604919434,35.77999999771118,86.44999991455079,0.0018444057615392639
28,2.1551355918248496,1.7750993900299072,38.55000007324219,88.63000001220703,0.0018330047800897442
29,2.1333046555519104,1.747454884147644,38.77999998168945,86.53999997558594,0.0018212386345291371
30,2.1649521787961326,1.7646896492004394,39.42000004882812,88.26000009765625,0.0018091124858777598
31,2.12560310959816,1.7365311771392822,39.58999998931885,88.00999995117188,0.001796631653065184
32,2.1395895183086395,1.81831684589386,39.579999981689454,86.71000006103516,0.0017838016105971768
33,2.14705099662145,1.7313102302551269,41.04000001220703,89.88000007324219,0.0017706279861544013
34,2.1552509566148124,1.77349067363739,40.70999999389648,88.62000004882813,0.0017571165581239303
